Date,^AXJO,^BVSP,^DJI,^FTSE,^GDAXI,^GSPC,^HSI,^IXIC,^N225
2019-09-18,6681.60009765625,104532.0,27147.080078125,7314.10009765625,12389.6201171875,3006.72998046875,26754.119140625,8177.39013671875,21960.7109375
2019-09-19,6717.5,104339.0,27094.7890625,7356.39990234375,12457.7001953125,3006.7900390625,26468.94921875,8182.8798828125,22044.44921875
2019-09-20,6730.7998046875,104817.0,26935.0703125,7344.89990234375,12468.009765625,2992.070068359375,26435.669921875,8117.669921875,22079.08984375
2019-09-23,6749.7001953125,104638.0,26949.990234375,7326.10009765625,12342.330078125,2991.780029296875,26222.400390625,8112.4599609375,
2019-09-24,6748.89990234375,103876.0,26807.76953125,7291.39990234375,12307.150390625,2966.60009765625,26281.0,7993.6298828125,22098.83984375
2019-09-25,6710.2001953125,104481.0,26970.7109375,7290.0,12234.1796875,2984.8701171875,25945.349609375,8077.3798828125,22020.150390625
2019-09-26,6677.60009765625,105319.0,26891.119140625,7351.10009765625,12288.5400390625,2977.6201171875,26041.9296875,8030.66015625,22048.240234375
2019-09-27,6716.10009765625,105078.0,26820.25,7426.2001953125,12380.9404296875,2961.7900390625,25954.810546875,7939.6298828125,21878.900390625
2019-09-30,6688.2998046875,104745.0,26916.830078125,7408.2001953125,12428.080078125,2976.739990234375,26092.26953125,7999.33984375,21755.83984375
2019-10-01,6742.7998046875,104053.0,26573.0390625,7360.2998046875,12263.830078125,2940.25,,7908.68017578125,21885.240234375
2019-10-02,6639.89990234375,101031.0,26078.619140625,7122.5,11925.25,2887.610107421875,26042.689453125,7785.25,21778.609375
2019-10-03,,101516.0,26201.0390625,7077.60009765625,,2910.6298828125,26110.310546875,7872.259765625,21341.740234375
2019-10-04,6517.10009765625,102551.0,26573.720703125,7155.39990234375,12012.8095703125,2952.010009765625,25821.029296875,7982.47021484375,21410.19921875
2019-10-07,6563.60009765625,100573.0,26478.01953125,7197.89990234375,12097.4296875,2938.7900390625,,7956.2900390625,21375.25
2019-10-08,6593.39990234375,99981.0,26164.0390625,7143.2001953125,11970.2001953125,2893.06005859375,25893.400390625,7823.77978515625,21587.779296875
